pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
47,Saskatchewan,Saskatchewan,5/2/20,18,2020,1,421,72,35.24,6,2,0.5,6.03,0.17,108,2,9.04,0.17,10.29,0.86,0.29,0.02
46,Manitoba,Manitoba,5/2/20,18,2020,1,280,13,19.87,6,0,0.43,0.92,0,27,1,1.92,0.07,1.86,0.13,0,0
35,Ontario,Ontario,5/2/20,18,2020,1,18743,2908,124.05,1695,429,11.22,19.25,2.84,6561,896,43.42,5.93,415.43,2.75,61.29,0.41
24,Quebec,Québec,5/2/20,18,2020,1,27644,5365,317.91,2767,838,31.82,61.7,9.64,10382,1587,119.39,18.25,766.43,8.81,119.71,1.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/2/20,18,2020,1,259,2,49.24,3,0,0.57,0.38,0,3,0,0.57,0,0.29,0.05,0,0
13,New Brunswick,Nouveau-Brunswick,5/2/20,18,2020,1,118,0,14.53,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Nova Scotia,Nouvelle-Écosse,5/2/20,18,2020,1,961,112,94.24,34,14,3.33,10.98,1.37,310,26,30.4,2.55,15.98,1.57,2.04,0.2
11,Prince Edward Island,Île-du-Prince-Édouard,5/2/20,18,2020,1,27,0,15.82,0,0,0,0,0,1,0,0.59,0,0.06,0.04,0,0
60,Yukon,Yukon,5/2/20,18,2020,1,11,0,25.12,0,0,0,0,0,1,0,2.28,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,5/2/20,18,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,5/2/20,18,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,5/2/20,18,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/2/20,18,2020,,56220,10031,144.41,4729,1317,12.15,25.77,3.38,21018,2595,53.99,6.67,1433,3.68,188.14,0.48
59,British Columbia,Colombie-Britannique,5/9/20,19,2020,1,2330,159,43.8,129,15,2.43,2.99,0.28,382,29,7.18,0.55,22.71,0.43,2.14,0.04
48,Alberta,Alberta,5/9/20,19,2020,1,6092,525,134.09,117,13,2.58,11.56,0.29,1861,33,40.96,0.73,75,1.65,1.86,0.04
47,Saskatchewan,Saskatchewan,5/9/20,19,2020,1,553,132,46.28,6,0,0.5,11.05,0,204,2,17.07,0.17,18.86,1.58,0,0
46,Manitoba,Manitoba,5/9/20,19,2020,1,284,4,20.15,7,1,0.5,0.28,0.07,17,1,1.21,0.07,0.57,0.04,0.14,0.01
35,Ontario,Ontario,5/9/20,19,2020,1,21104,2361,139.67,2021,326,13.38,15.63,2.16,5269,755,34.87,5,337.29,2.23,46.57,0.31
24,Quebec,Québec,5/9/20,19,2020,1,32751,5107,376.64,3424,657,39.38,58.73,7.56,10472,1495,120.43,17.19,729.57,8.39,93.86,1.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/9/20,19,2020,1,260,1,49.43,3,0,0.57,0.19,0,3,0,0.57,0,0.14,0.03,0,0
13,New Brunswick,Nouveau-Brunswick,5/9/20,19,2020,1,120,2,14.78,0,0,0,0.25,0,2,0,0.25,0,0.29,0.04,0,0
12,Nova Scotia,Nouvelle-Écosse,5/9/20,19,2020,1,1009,49,98.95,45,11,4.41,4.81,1.08,161,25,15.79,2.45,6.94,0.68,1.59,0.16
11,Prince Edward Island,Île-du-Prince-Édouard,5/9/20,19,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,5/9/20,19,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,5/9/20,19,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,5/9/20,19,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,5/9/20,19,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/9/20,19,2020,,64559,8340,165.83,5752,1023,14.78,21.42,2.63,18371,2340,47.19,6.01,1191.43,3.06,146.14,0.38
59,British Columbia,Colombie-Britannique,5/16/20,20,2020,1,2428,98,45.64,141,12,2.65,1.84,0.23,257,27,4.83,0.51,14,0.26,1.71,0.03
48,Alberta,Alberta,5/16/20,20,2020,1,6530,438,143.73,128,11,2.82,9.64,0.24,963,24,21.2,0.53,62.57,1.38,1.57,0.03
47,Saskatchewan,Saskatchewan,5/16/20,20,2020,1,591,38,49.46,6,0,0.5,3.18,0,170,0,14.23,0,5.43,0.45,0,0
46,Manitoba,Manitoba,5/16/20,20,2020,1,289,5,20.51,7,0,0.5,0.35,0,9,1,0.64,0.07,0.71,0.05,0,0
35,Ontario,Ontario,5/16/20,20,2020,1,23329,2225,154.4,2253,232,14.91,14.73,1.54,4586,558,30.35,3.69,317.86,2.1,33.14,0.22
24,Quebec,Québec,5/16/20,20,2020,1,37435,4684,430.5,3963,539,45.57,53.87,6.2,9791,1196,112.6,13.75,669.14,7.7,77,0.89
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/16/20,20,2020,1,260,0,49.43,3,0,0.57,0,0,1,0,0.19,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,5/16/20,20,2020,1,120,0,14.78,0,0,0,0,0,2,0,0.25,0,0,0,0,0
12,Nova Scotia,Nouvelle-Écosse,5/16/20,20,2020,1,1036,27,101.6,53,8,5.2,2.65,0.78,76,19,7.45,1.86,3.84,0.38,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,5/16/20,20,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,5/16/20,20,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,5/16/20,20,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,5/16/20,20,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,5/16/20,20,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/16/20,20,2020,,72074,7515,185.14,6554,802,16.84,19.3,2.06,15855,1825,40.73,4.69,1073.57,2.76,114.57,0.29
59,British Columbia,Colombie-Britannique,5/23/20,21,2020,1,2517,89,47.32,157,16,2.95,1.67,0.3,187,28,3.52,0.53,12.71,0.24,2.29,0.04
48,Alberta,Alberta,5/23/20,21,2020,1,6773,243,149.08,139,11,3.06,5.35,0.24,681,22,14.99,0.48,34.71,0.76,1.57,0.03
47,Saskatchewan,Saskatchewan,5/23/20,21,2020,1,630,39,52.73,7,1,0.59,3.26,0.08,77,1,6.44,0.08,5.57,0.47,0.14,0.01
46,Manitoba,Manitoba,5/23/20,21,2020,1,292,3,20.72,7,0,0.5,0.21,0,8,0,0.57,0,0.43,0.03,0,0
35,Ontario,Ontario,5/23/20,21,2020,1,25950,2621,171.75,2421,168,16.02,17.35,1.11,4846,400,32.07,2.65,374.43,2.48,24,0.16
24,Quebec,Québec,5/23/20,21,2020,1,41559,4124,477.93,4388,425,50.46,47.43,4.89,8808,964,101.29,11.09,589.14,6.78,60.71,0.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/23/20,21,2020,1,260,0,49.43,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,5/23/20,21,2020,1,121,1,14.9,0,0,0,0.12,0,1,0,0.12,0,0.14,0.02,0,0
12,Nova Scotia,Nouvelle-Écosse,5/23/20,21,2020,1,1049,13,102.87,57,4,5.59,1.27,0.39,40,12,3.92,1.18,1.8,0.18,0.59,0.06
11,Prince Edward Island,Île-du-Prince-Édouard,5/23/20,21,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,5/23/20,21,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,5/23/20,21,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,5/23/20,21,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,5/23/20,21,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/23/20,21,2020,,79207,7133,203.46,7179,625,18.44,18.32,1.61,14648,1427,37.63,3.67,1019,2.62,89.29,0.23
59,British Columbia,Colombie-Britannique,5/30/20,22,2020,1,2573,56,48.37,164,7,3.08,1.05,0.13,145,23,2.73,0.43,8,0.15,1,0.02
48,Alberta,Alberta,5/30/20,22,2020,1,6939,166,152.74,144,5,3.17,3.65,0.11,409,16,9,0.35,23.71,0.52,0.71,0.02
47,Saskatchewan,Saskatchewan,5/30/20,22,2020,1,645,15,53.98,10,3,0.84,1.26,0.25,54,4,4.52,0.33,2.14,0.18,0.43,0.04
46,Manitoba,Manitoba,5/30/20,22,2020,1,294,2,20.86,7,0,0.5,0.14,0,5,0,0.35,0,0.29,0.02,0,0
35,Ontario,Ontario,5/30/20,22,2020,1,28563,2613,189.04,2605,184,17.24,17.29,1.22,5234,352,34.64,2.33,373.29,2.47,26.29,0.17
24,Quebec,Québec,5/30/20,22,2020,1,44400,2841,510.6,4793,405,55.12,32.67,4.66,6965,830,80.1,9.54,405.86,4.67,57.86,0.67
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/30/20,22,2020,1,261,1,49.62,3,0,0.57,0.19,0,1,0,0.19,0,0.14,0.03,0,0
13,New Brunswick,Nouveau-Brunswick,5/30/20,22,2020,1,129,8,15.89,0,0,0,0.99,0,9,0,1.11,0,1.14,0.14,0,0
12,Nova Scotia,Nouvelle-Écosse,5/30/20,22,2020,1,1055,7,103.46,59,2,5.79,0.69,0.2,20,6,1.96,0.59,0.94,0.09,0.33,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,5/30/20,22,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,5/30/20,22,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,5/30/20,22,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,5/30/20,22,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,5/30/20,22,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/30/20,22,2020,,84915,5709,218.12,7785,606,20,14.66,1.56,12842,1231,32.99,3.16,815.57,2.09,86.57,0.22
59,British Columbia,Colombie-Britannique,6/6/20,23,2020,1,2632,59,49.48,167,3,3.14,1.11,0.06,115,10,2.16,0.19,8.43,0.16,0.43,0.01
48,Alberta,Alberta,6/6/20,23,2020,1,7110,171,156.5,150,6,3.3,3.76,0.13,337,11,7.42,0.24,24.43,0.54,0.86,0.02
47,Saskatchewan,Saskatchewan,6/6/20,23,2020,1,650,5,54.4,11,1,0.92,0.42,0.08,20,4,1.67,0.33,0.71,0.06,0.14,0.01
46,Manitoba,Manitoba,6/6/20,23,2020,1,300,6,21.29,7,0,0.5,0.43,0,8,0,0.57,0,0.86,0.06,0,0
35,Ontario,Ontario,6/6/20,23,2020,1,30865,2302,204.28,2697,92,17.85,15.24,0.61,4915,276,32.53,1.83,328.86,2.18,13.14,0.09
24,Quebec,Québec,6/6/20,23,2020,1,46048,1648,529.55,5006,213,57.57,18.95,2.45,4489,618,51.62,7.11,235.43,2.71,30.43,0.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/6/20,23,2020,1,261,0,49.62,3,0,0.57,0,0,1,0,0.19,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,6/6/20,23,2020,1,136,7,16.75,1,1,0.12,0.86,0.12,15,1,1.85,0.12,1,0.12,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,6/6/20,23,2020,1,1058,3,103.75,61,1,5.98,0.29,0.1,10,3,0.98,0.29,0.45,0.04,0.18,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,6/6/20,23,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,6/6/20,23,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/6/20,23,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,6/6/20,23,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,6/6/20,23,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/6/20,23,2020,,89116,4201,228.91,8103,317,20.81,10.79,0.81,9910,923,25.46,2.37,600.14,1.54,45.29,0.12
59,British Columbia,Colombie-Britannique,6/13/20,24,2020,1,2709,77,50.93,168,1,3.16,1.45,0.02,136,4,2.56,0.08,11,0.21,0.14,0
48,Alberta,Alberta,6/13/20,24,2020,1,7358,248,161.96,151,1,3.32,5.46,0.02,419,7,9.22,0.15,35.43,0.78,0.14,0
47,Saskatchewan,Saskatchewan,6/13/20,24,2020,1,664,14,55.57,13,2,1.09,1.17,0.17,19,3,1.59,0.25,2,0.17,0.29,0.02
46,Manitoba,Manitoba,6/13/20,24,2020,1,303,3,21.5,7,0,0.5,0.21,0,9,0,0.64,0,0.43,0.03,0,0
35,Ontario,Ontario,6/13/20,24,2020,1,32337,1472,214.02,2756,59,18.24,9.74,0.39,3774,151,24.98,1,210.29,1.39,8.43,0.06
24,Quebec,Québec,6/13/20,24,2020,1,47047,999,541.04,5116,110,58.83,11.49,1.26,2647,323,30.44,3.71,142.71,1.64,15.71,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/13/20,24,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,6/13/20,24,2020,1,157,21,19.33,2,1,0.25,2.59,0.12,28,2,3.45,0.25,3,0.37,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,6/13/20,24,2020,1,1060,2,103.95,62,1,6.08,0.2,0.1,5,2,0.49,0.2,0.29,0.03,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,6/13/20,24,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,6/13/20,24,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/13/20,24,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,6/13/20,24,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,6/13/20,24,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/13/20,24,2020,,91952,2836,236.2,8278,175,21.26,7.28,0.45,7037,492,18.08,1.26,405.14,1.04,25,0.06
59,British Columbia,Colombie-Britannique,6/20/20,25,2020,1,2790,81,52.45,168,0,3.16,1.52,0,158,1,2.97,0.02,11.57,0.22,0,0
48,Alberta,Alberta,6/20/20,25,2020,1,7661,303,168.63,152,1,3.35,6.67,0.02,551,2,12.13,0.04,43.29,0.95,0.14,0
47,Saskatchewan,Saskatchewan,6/20/20,25,2020,1,726,62,60.76,13,0,1.09,5.19,0,76,2,6.36,0.17,8.86,0.74,0,0
46,Manitoba,Manitoba,6/20/20,25,2020,1,313,10,22.21,7,0,0.5,0.71,0,13,0,0.92,0,1.43,0.1,0,0
35,Ontario,Ontario,6/20/20,25,2020,1,33563,1226,222.13,2794,38,18.49,8.11,0.25,2698,97,17.86,0.64,175.14,1.16,5.43,0.04
24,Quebec,Québec,6/20/20,25,2020,1,47725,678,548.84,5178,62,59.55,7.8,0.71,1677,172,19.29,1.98,96.86,1.11,8.86,0.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/20/20,25,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,6/20/20,25,2020,1,164,7,20.2,2,0,0.25,0.86,0,28,1,3.45,0.12,1,0.12,0,0
12,Nova Scotia,Nouvelle-Écosse,6/20/20,25,2020,1,1061,1,104.05,63,1,6.18,0.1,0.1,3,2,0.29,0.2,0.08,0.01,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,6/20/20,25,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,6/20/20,25,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/20/20,25,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,6/20/20,25,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,6/20/20,25,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/20/20,25,2020,,94320,2368,242.28,8380,102,21.53,6.08,0.26,5204,277,13.37,0.71,338.29,0.87,14.57,0.04
59,British Columbia,Colombie-Britannique,6/27/20,26,2020,1,2878,88,54.1,174,6,3.27,1.65,0.11,169,6,3.18,0.11,12.57,0.24,0.86,0.02
48,Alberta,Alberta,6/27/20,26,2020,1,7944,283,174.86,154,2,3.39,6.23,0.04,586,3,12.9,0.07,40.43,0.89,0.29,0.01
47,Saskatchewan,Saskatchewan,6/27/20,26,2020,1,777,51,65.03,13,0,1.09,4.27,0,113,0,9.46,0,7.29,0.61,0,0
46,Manitoba,Manitoba,6/27/20,26,2020,1,322,9,22.85,7,0,0.5,0.64,0,19,0,1.35,0,1.29,0.09,0,0
35,Ontario,Ontario,6/27/20,26,2020,1,34813,1250,230.41,2829,35,18.72,8.27,0.23,2476,73,16.39,0.48,178.57,1.18,5,0.03
24,Quebec,Québec,6/27/20,26,2020,1,48230,505,554.64,5234,56,60.19,5.81,0.64,1183,118,13.6,1.36,72.14,0.83,8,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/27/20,26,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,6/27/20,26,2020,1,165,1,20.32,2,0,0.25,0.12,0,8,0,0.99,0,0.14,0.02,0,0
12,Nova Scotia,Nouvelle-Écosse,6/27/20,26,2020,1,1061,0,104.05,63,0,6.18,0,0,1,1,0.1,0.1,0,0,0.04,0
11,Prince Edward Island,Île-du-Prince-Édouard,6/27/20,26,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,6/27/20,26,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/27/20,26,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,6/27/20,26,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,6/27/20,26,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/27/20,26,2020,,96507,2187,247.9,8479,99,21.78,5.62,0.25,4555,201,11.7,0.52,312.43,0.8,14.14,0.04
59,British Columbia,Colombie-Britannique,7/4/20,27,2020,1,2947,69,55.4,177,3,3.33,1.3,0.06,157,9,2.95,0.17,9.86,0.19,0.43,0.01
48,Alberta,Alberta,7/4/20,27,2020,1,8286,342,182.39,156,2,3.43,7.53,0.04,625,4,13.76,0.09,48.86,1.08,0.29,0.01
47,Saskatchewan,Saskatchewan,7/4/20,27,2020,1,796,19,66.62,14,1,1.17,1.59,0.08,70,1,5.86,0.08,2.71,0.23,0.14,0.01
46,Manitoba,Manitoba,7/4/20,27,2020,1,325,3,23.06,7,0,0.5,0.21,0,12,0,0.85,0,0.43,0.03,0,0
35,Ontario,Ontario,7/4/20,27,2020,1,35897,1084,237.58,2847,18,18.84,7.17,0.12,2334,53,15.45,0.35,154.86,1.02,2.57,0.02
24,Quebec,Québec,7/4/20,27,2020,1,48734,504,560.44,5273,39,60.64,5.8,0.45,1009,95,11.6,1.09,72,0.83,5.57,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/4/20,27,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,7/4/20,27,2020,1,165,0,20.32,2,0,0.25,0,0,1,0,0.12,0,0,0,0,0
12,Nova Scotia,Nouvelle-Écosse,7/4/20,27,2020,1,1064,3,104.34,63,0,6.18,0.29,0,3,0,0.29,0,0.41,0.04,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,7/4/20,27,2020,1,30,3,17.58,0,0,0,1.76,0,3,0,1.76,0,0.41,0.24,0,0
60,Yukon,Yukon,7/4/20,27,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/4/20,27,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,7/4/20,27,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,7/4/20,27,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/4/20,27,2020,,98534,2027,253.11,8542,63,21.94,5.21,0.16,4214,162,10.82,0.42,289.57,0.74,9,0.02
59,British Columbia,Colombie-Britannique,7/11/20,28,2020,1,3053,106,57.39,187,10,3.52,1.99,0.19,175,13,3.29,0.24,15.14,0.28,1.43,0.03
48,Alberta,Alberta,7/11/20,28,2020,1,8696,410,191.41,162,6,3.57,9.02,0.13,752,8,16.55,0.18,58.57,1.29,0.86,0.02
47,Saskatchewan,Saskatchewan,7/11/20,28,2020,1,815,19,68.21,15,1,1.26,1.59,0.08,38,2,3.18,0.17,2.71,0.23,0.14,0.01
46,Manitoba,Manitoba,7/11/20,28,2020,1,325,0,23.06,7,0,0.5,0,0,3,0,0.21,0,0,0,0,0
35,Ontario,Ontario,7/11/20,28,2020,1,36765,868,243.33,2873,26,19.01,5.74,0.17,1952,44,12.92,0.29,124,0.82,3.71,0.02
24,Quebec,Québec,7/11/20,28,2020,1,49406,672,568.17,5296,23,60.9,7.73,0.26,1176,62,13.52,0.71,96,1.1,3.29,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/11/20,28,2020,1,262,1,49.81,3,0,0.57,0.19,0,1,0,0.19,0,0.14,0.03,0,0
13,New Brunswick,Nouveau-Brunswick,7/11/20,28,2020,1,166,1,20.44,2,0,0.25,0.12,0,1,0,0.12,0,0.14,0.02,0,0
12,Nova Scotia,Nouvelle-Écosse,7/11/20,28,2020,1,1066,2,104.54,63,0,6.18,0.2,0,5,0,0.49,0,0.27,0.03,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,7/11/20,28,2020,1,34,4,19.92,0,0,0,2.34,0,7,0,4.1,0,0.63,0.37,0,0
60,Yukon,Yukon,7/11/20,28,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/11/20,28,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,7/11/20,28,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,7/11/20,28,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/11/20,28,2020,,100617,2083,258.46,8608,66,22.11,5.35,0.17,4110,129,10.56,0.33,297.57,0.76,9.43,0.02
59,British Columbia,Colombie-Britannique,7/18/20,29,2020,1,3198,145,60.12,189,2,3.55,2.73,0.04,251,12,4.72,0.23,20.71,0.39,0.29,0.01
48,Alberta,Alberta,7/18/20,29,2020,1,9434,738,207.66,170,8,3.74,16.24,0.18,1148,14,25.27,0.31,105.43,2.32,1.14,0.03
47,Saskatchewan,Saskatchewan,7/18/20,29,2020,1,941,126,78.76,15,0,1.26,10.55,0,145,1,12.14,0.08,18,1.51,0,0
46,Manitoba,Manitoba,7/18/20,29,2020,1,337,12,23.91,7,0,0.5,0.85,0,12,0,0.85,0,1.71,0.12,0,0
35,Ontario,Ontario,7/18/20,29,2020,1,37698,933,249.5,2893,20,19.15,6.17,0.13,1801,46,11.92,0.3,133.29,0.88,2.86,0.02
24,Quebec,Québec,7/18/20,29,2020,1,50404,998,579.65,5313,17,61.1,11.48,0.2,1670,40,19.2,0.46,142.57,1.64,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/18/20,29,2020,1,262,0,49.81,3,0,0.57,0,0,1,0,0.19,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,7/18/20,29,2020,1,168,2,20.69,2,0,0.25,0.25,0,3,0,0.37,0,0.29,0.04,0,0
12,Nova Scotia,Nouvelle-Écosse,7/18/20,29,2020,1,1067,1,104.64,63,0,6.18,0.1,0,3,0,0.29,0,0.14,0.01,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,7/18/20,29,2020,1,36,2,21.09,0,0,0,1.17,0,6,0,3.52,0,0.24,0.14,0,0
60,Yukon,Yukon,7/18/20,29,2020,1,13,2,29.69,0,0,0,4.57,0,2,0,4.57,0,0.29,0.65,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/18/20,29,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,7/18/20,29,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,7/18/20,29,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/18/20,29,2020,,103576,2959,266.06,8655,47,22.23,7.6,0.12,5042,113,12.95,0.29,422.71,1.09,6.71,0.02
59,British Columbia,Colombie-Britannique,7/25/20,30,2020,1,3419,221,64.28,191,2,3.59,4.15,0.04,366,4,6.88,0.08,31.57,0.59,0.29,0.01
48,Alberta,Alberta,7/25/20,30,2020,1,10233,799,225.24,184,14,4.05,17.59,0.31,1537,22,33.83,0.48,114.14,2.51,2,0.04
47,Saskatchewan,Saskatchewan,7/25/20,30,2020,1,1136,195,95.08,16,1,1.34,16.32,0.08,321,1,26.87,0.08,27.86,2.33,0.14,0.01
46,Manitoba,Manitoba,7/25/20,30,2020,1,388,51,27.53,7,0,0.5,3.62,0,63,0,4.47,0,7.29,0.52,0,0
35,Ontario,Ontario,7/25/20,30,2020,1,38692,994,256.08,2902,9,19.21,6.58,0.06,1927,29,12.75,0.19,142,0.94,1.29,0.01
24,Quebec,Québec,7/25/20,30,2020,1,51498,1094,592.23,5325,12,61.24,12.58,0.14,2092,29,24.06,0.33,156.29,1.8,1.71,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/25/20,30,2020,1,265,3,50.38,3,0,0.57,0.57,0,3,0,0.57,0,0.43,0.08,0,0
